"Id","IsDeleted","CreatedDate","Active_Color__c","Dat_Initial_Assessment__c","Date_assigned_to_staff__c","Date_Turned_Purple__c","Date_Resume_Completed__c","Confirmed_Hired_Date__c","Date_turned_grey__c","Date_turned_green__c","Date_Turned_Blue__c","Attended_Day_1__c","Attended_Day_2__c","Compass_Participant__c","Career_Counseling__c","Date_Attended_HHUSA_Workshop__c","Career_Day_Participant__c","Created_LinkedIn_account__c","Service_Rank__c","HHUSA_Workshop_Participant__c","New_Date_Turned_green__c","New_Date_Turned_Blue__c","Days_To_Get_Hired","Assessment_Date","Assigned_Date","Assessment_Time_inDAYS","Resume_Date","Resume_Time_inDAYS"
0035000001tgFPHAA2,0,30JUL13:15:58:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,,08JAN13:00:00:00,25NOV13:00:00:00,,09APR13:00:00:00,01JUN14:00:00:00,0,0,0,2,30JUL13:00:00:00,0,1,E-4,1,19457,19875,418,19569,19569,0,19366,-203
0035000001tgFQtAAM,0,30JUL13:16:01:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,27SEP13:00:00:00,08JAN13:00:00:00,16AUG13:00:00:00,,,15OCT13:00:00:00,0,0,0,2,30JUL13:00:00:00,0,0,E-2,1,,19646,,19569,19569,0,19366,-203
0035000001tgFaPAAU,0,30JUL13:16:25:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,,30JUL13:00:00:00,08SEP13:00:00:00,,,13AUG13:00:00:00,0,0,0,2,30JUL13:00:00:00,0,1,E-8,1,,19583,,19569,19569,0,19569,0
0035000001tgFbrAAE,0,30JUL13:16:28:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,,08JAN13:00:00:00,01JUN14:00:00:00,,01OCT14:00:00:00,13JAN14:00:00:00,0,0,0,2,30JUL13:00:00:00,0,1,E-6,1,19997,19736,-261,19569,19569,0,19366,-203
0035000001tgJTJAA2,0,31JUL13:09:33:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,,31JUL13:00:00:00,27JAN14:00:00:00,,08JAN13:00:00:00,02MAR14:00:00:00,0,0,0,2,30JUL13:00:00:00,0,0,Spo,1,19366,19784,418,19569,19569,0,19570,1
0035000001tgJbdAAE,0,31JUL13:09:57:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,,31JUL13:00:00:00,02OCT14:00:00:00,,08JAN13:00:00:00,02MAR14:00:00:00,0,0,0,,30JUL13:00:00:00,0,0,E-6,1,19366,19784,418,19569,19569,0,19570,1
0035000001tgJcCAAU,0,31JUL13:10:10:00,Blue,30JUL13:00:00:00,30JUL13:00:00:00,31JUL13:00:00:00,31JUL13:00:00:00,29JUL14:00:00:00,06DEC14:00:00:00,12APR13:00:00:00,29JUL14:00:00:00,0,0,0,,30JUL13:00:00:00,0,0,E-6,1,19460,19933,473,19569,19569,0,19570,1
0035000001tgLnPAAU,0,31JUL13:16:24:00,Blue,31JUL13:00:00:00,31JUL13:00:00:00,,08JAN13:00:00:00,14APR14:00:00:00,,08JAN13:00:00:00,11JUN14:00:00:00,0,0,0,1,,0,0,E-4,0,19366,19885,519,19570,19570,0,19366,-204
0035000001tgLstAAE,0,31JUL13:16:38:00,Blue,16APR14:00:00:00,15APR14:00:00:00,,22APR14:00:00:00,12AUG14:00:00:00,,22APR14:00:00:00,12OCT14:00:00:00,0,0,0,4,,0,1,E-3,0,19835,20008,173,19829,19828,1,19835,6
0035000001tgOmTAAU,0,08JAN13:00:23:00,Blue,14AUG13:00:00:00,08DEC13:00:00:00,,19AUG13:00:00:00,09SEP13:00:00:00,,19AUG13:00:00:00,10JUL13:00:00:00,0,0,0,3,,0,0,E-5,0,19589,19549,-40,19584,19700,-116,19589,5
0035000001tgSL0AAM,0,08JAN13:15:11:00,Blue,08FEB13:00:00:00,08JAN13:00:00:00,,19AUG13:00:00:00,10JAN13:00:00:00,,19AUG13:00:00:00,10APR13:00:00:00,0,0,0,3,,0,1,E-4,0,19589,19458,-131,19397,19366,31,19589,192
0035000001tgSMXAA2,0,08JAN13:15:13:00,Blue,08JUN13:00:00:00,08MAY13:00:00:00,,08JUL13:00:00:00,13MAR14:00:00:00,,08JUL13:00:00:00,17MAR14:00:00:00,0,0,0,,,0,0,W-3,0,19547,19799,252,19517,19486,31,19547,30
0035000001tgUsmAAE,0,08JAN13:21:52:00,Blue,08AUG13:00:00:00,08MAY13:00:00:00,,19AUG13:00:00:00,11APR13:00:00:00,,19AUG13:00:00:00,30OCT13:00:00:00,0,0,0,2,,0,0,O-3,0,19589,19661,72,19578,19486,92,19589,11
0035000001tgVLfAAM,0,08FEB13:01:30:00,Blue,08SEP13:00:00:00,08MAY13:00:00:00,,23AUG13:00:00:00,09OCT14:00:00:00,,23AUG13:00:00:00,09OCT14:00:00:00,0,0,0,1,,0,0,E-4,0,19593,20005,412,19609,19486,123,19593,-16
0035000001tgVuaAAE,0,08FEB13:05:34:00,Blue,,13AUG13:00:00:00,,,22AUG13:00:00:00,,,26AUG13:00:00:00,0,0,0,,,0,0,E-5,0,,19596,,,19583,,,
0035000001tgaMxAAI,0,08FEB13:21:44:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,08JUL13:00:00:00,21MAR14:00:00:00,,08JUL13:00:00:00,31MAR14:00:00:00,0,0,0,4,,0,1,E-8,0,19547,19813,266,19486,19486,0,19547,61
0035000001tgaS8AAI,0,08FEB13:22:15:00,Blue,19AUG13:00:00:00,19AUG13:00:00:00,,20AUG13:00:00:00,16DEC13:00:00:00,,20AUG13:00:00:00,26MAY14:00:00:00,0,0,0,3,,0,0,E-5,0,19590,19869,279,19589,19589,0,19590,1
0035000001tgb3HAAQ,0,08MAR13:03:29:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,19AUG13:00:00:00,27DEC13:00:00:00,,19AUG13:00:00:00,27DEC13:00:00:00,0,0,0,2,,0,1,E-6,0,19589,19719,130,19486,19486,0,19589,103
0035000001tgclFAAQ,0,08MAR13:16:17:00,Blue,07SEP14:00:00:00,07SEP14:00:00:00,16JUL14:00:00:00,16JUL14:00:00:00,03FEB15:00:00:00,,,03FEB15:00:00:00,0,0,0,,,0,0,E-6,0,,20122,,19973,19973,0,19920,-53
0035000001tgcqoAAA,0,08MAR13:20:10:00,Blue,24SEP13:00:00:00,08MAY13:00:00:00,,25SEP13:00:00:00,07JAN14:00:00:00,,25SEP13:00:00:00,03JUN15:00:00:00,0,0,0,3,,0,0,E-6,0,19626,20242,616,19625,19486,139,19626,1
0035000001tgdPPAAY,0,08APR13:15:08:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,08AUG13:00:00:00,08JAN14:00:00:00,,08AUG13:00:00:00,09SEP14:00:00:00,0,0,0,1,,0,0,E-3,0,19578,19975,397,19486,19486,0,19578,92
0035000001tgdctAAA,0,08APR13:23:28:00,Blue,08JUN13:00:00:00,08MAY13:00:00:00,,28AUG13:00:00:00,04JUL14:00:00:00,,28AUG13:00:00:00,17MAR14:00:00:00,0,0,0,O,,0,0,E-4,0,19598,19799,201,19517,19486,31,19598,81
0035000001tgdjKAAQ,0,08MAY13:02:22:00,Blue,19AUG13:00:00:00,19AUG13:00:00:00,,27AUG13:00:00:00,01AUG14:00:00:00,,28AUG13:00:00:00,01AUG14:00:00:00,0,0,0,4,,0,1,E-5,0,19598,19936,338,19589,19589,0,19597,8
0035000001tgfckAAA,0,08MAY13:14:13:00,Blue,08JUN13:00:00:00,08MAY14:00:00:00,,21AUG13:00:00:00,10JAN14:00:00:00,,21AUG13:00:00:00,24OCT14:00:00:00,0,0,0,,,0,0,E-5,0,19591,20020,429,19517,19851,-334,19591,74
0035000001tgfeLAAQ,0,08MAY13:13:55:00,Blue,08JUN13:00:00:00,08MAY13:00:00:00,,19AUG13:00:00:00,11DEC14:00:00:00,,19AUG13:00:00:00,15DEC14:00:00:00,0,0,0,3,,0,0,E-7,0,19589,20072,483,19517,19486,31,19589,72
0035000001tggI9AAI,0,08MAY13:15:31:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,,09JUN13:00:00:00,,,20SEP13:00:00:00,0,0,0,1,,0,1,O-3,0,,19621,,19486,19486,0,,
0035000001tggLaAAI,0,08MAY13:15:39:00,Blue,08JUN13:00:00:00,08MAY13:00:00:00,,21AUG13:00:00:00,14APR14:00:00:00,,21AUG13:00:00:00,21APR14:00:00:00,0,0,0,3,,0,0,E-4,0,19591,19834,243,19517,19486,31,19591,74
0035000001tggh6AAA,0,08MAY13:16:32:00,Blue,08AUG13:00:00:00,08MAY13:00:00:00,,15AUG13:00:00:00,08JUN14:00:00:00,,15AUG13:00:00:00,08NOV14:00:00:00,0,0,0,3,,0,0,E-9,0,19585,20035,450,19578,19486,92,19585,7
0035000001tggr5AAA,0,08MAY13:17:00:00,Blue,13AUG13:00:00:00,08SEP13:00:00:00,,08SEP13:00:00:00,18DEC13:00:00:00,,08SEP13:00:00:00,18DEC13:00:00:00,0,0,0,3,,0,0,E-6,0,19609,19710,101,19583,19609,-26,19609,26
0035000001tggsSAAQ,0,08MAY13:17:03:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,08SEP13:00:00:00,13MAR14:00:00:00,,08SEP13:00:00:00,17MAR14:00:00:00,0,0,0,,,0,0,E-5,0,19609,19799,190,19486,19486,0,19609,123
0035000001tgh1HAAQ,0,08MAY13:17:28:00,Blue,08MAY13:00:00:00,08MAY14:00:00:00,,08SEP13:00:00:00,11SEP14:00:00:00,,08SEP13:00:00:00,16FEB15:00:00:00,0,0,0,,,0,0,E-8,0,19609,20135,526,19486,19851,-365,19609,123
0035000001tghFnAAI,0,08MAY13:18:04:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,08JUL13:00:00:00,02JUL14:00:00:00,28AUG14:00:00:00,,02JUL14:00:00:00,28AUG14:00:00:00,0,0,0,T,,0,1,E-6,0,19906,19963,57,19486,19486,0,19906,420
0035000001tgi8KAAQ,0,08MAY13:19:24:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,08AUG13:00:00:00,10JAN13:00:00:00,,08AUG13:00:00:00,10JAN13:00:00:00,0,0,0,2,,0,1,E-7,0,19578,19368,-210,19486,19486,0,19578,92
0035000001tgiNKAAY,0,08MAY13:20:06:00,Blue,08JUN13:00:00:00,08MAY13:00:00:00,,16AUG13:00:00:00,01FEB14:00:00:00,,19AUG13:00:00:00,01JUN14:00:00:00,0,0,0,3,,0,1,E-7,0,19589,19875,286,19517,19486,31,19586,69
0035000001tgiODAAY,0,08MAY13:20:09:00,Blue,08MAY13:00:00:00,08MAY13:00:00:00,,08SEP13:00:00:00,03JUN15:00:00:00,,08SEP13:00:00:00,03JUN15:00:00:00,0,0,0,5,,0,1,E-5,0,19609,20242,633,19486,19486,0,19609,123
0035000001tgiSAAAY,0,08MAY13:20:22:00,Blue,08JUL13:00:00:00,08MAY13:00:00:00,,14AUG13:00:00:00,23AUG13:00:00:00,,14AUG13:00:00:00,23AUG13:00:00:00,0,0,0,7,,0,0,E-4,0,19584,19593,9,19547,19486,61,19584,37
0035000001tgicAAAQ,0,08MAY13:20:58:00,Blue,10FEB14:00:00:00,29SEP14:00:00:00,,20OCT14:00:00:00,21JAN15:00:00:00,,20OCT14:00:00:00,21JAN15:00:00:00,0,0,0,,,0,0,E-4,0,20016,20109,93,19764,19995,-231,20016,252
0035000001tgjEgAAI,0,08MAY13:21:51:00,Blue,08DEC13:00:00:00,08JUN13:00:00:00,,30AUG13:00:00:00,01FEB15:00:00:00,10AUG13:00:00:00,30AUG13:00:00:00,21JAN15:00:00:00,0,0,0,1,,0,1,O-4,0,19600,20109,509,19700,19517,183,19600,-100
0035000001tgkrtAAA,0,08JUN13:12:29:00,Blue,15AUG13:00:00:00,14APR14:00:00:00,,11DEC13:00:00:00,21JUL14:00:00:00,,15NOV13:00:00:00,20AUG14:00:00:00,0,0,0,6,,0,0,E-4,0,19677,19955,278,19585,19827,-242,19703,118
0035000001tglDuAAI,0,08JUN13:13:40:00,Blue,10SEP13:00:00:00,08DEC13:00:00:00,,18OCT13:00:00:00,14NOV13:00:00:00,,18OCT13:00:00:00,14NOV13:00:00:00,0,0,0,2,,0,0,E-5,0,19649,19676,27,19611,19700,-89,19649,38
0035000001tgmFFAAY,0,08JUN13:16:42:00,Blue,09MAR13:00:00:00,09MAR13:00:00:00,,09MAY13:00:00:00,11APR13:00:00:00,,09MAY13:00:00:00,26NOV13:00:00:00,0,0,0,3,,0,1,E-5,0,19487,19688,201,19426,19426,0,19487,61
0035000001tgmz6AAA,0,08JUN13:18:35:00,Blue,11MAY13:00:00:00,11APR13:00:00:00,,11AUG13:00:00:00,23DEC13:00:00:00,,11AUG13:00:00:00,13JAN14:00:00:00,0,0,0,1,,0,0,O-4,0,19581,19736,155,19489,19459,30,19581,92
0035000001tgnt9AAA,0,08JUN13:21:07:00,Blue,09DEC13:00:00:00,09SEP13:00:00:00,,13SEP13:00:00:00,20JAN14:00:00:00,,13SEP13:00:00:00,26MAY14:00:00:00,0,0,0,4,,0,0,E-6,0,19614,19869,255,19701,19610,91,19614,-87
0035000001tgoDmAAI,0,08JUN13:22:47:00,Blue,,08JUL13:00:00:00,,08SEP13:00:00:00,23FEB14:00:00:00,,,24MAR14:00:00:00,0,0,0,,08JUN13:00:00:00,0,0,E-5,1,,19806,,,19547,,19609,
0035000001tgoJZAAY,0,08JUN13:23:22:00,Blue,,08JUL13:00:00:00,,08OCT13:00:00:00,18MAR14:00:00:00,,,24MAR14:00:00:00,0,0,0,,08JUN13:00:00:00,0,0,E-6,1,,19806,,,19547,,19639,
0035000001tgrT4AAI,0,08JUL13:16:49:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,,02JUL14:00:00:00,,09DEC13:00:00:00,02OCT14:00:00:00,0,0,0,,,0,0,E-4,0,19701,19998,297,19700,19700,0,,
0035000001tgsRHAAY,0,08JUL13:18:38:00,Blue,08DEC13:00:00:00,08MAY14:00:00:00,,16AUG13:00:00:00,01JUN15:00:00:00,,16AUG13:00:00:00,01JUN15:00:00:00,0,0,0,,,0,0,E-4,0,19586,20240,654,19700,19851,-151,19586,-114
0035000001tgsXyAAI,0,08JUL13:19:01:00,Blue,17SEP13:00:00:00,16SEP13:00:00:00,,23SEP13:00:00:00,18OCT13:00:00:00,,23SEP13:00:00:00,17OCT13:00:00:00,0,0,0,O,,0,0,E-6,0,19624,19648,24,19618,19617,1,19624,6
0035000001tgsh0AAA,0,08JUL13:19:26:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,14AUG13:00:00:00,22JAN14:00:00:00,,14AUG13:00:00:00,27JAN14:00:00:00,0,0,0,2,,0,0,E-5,0,19584,19750,166,19700,19700,0,19584,-116
0035000001tgt8aAAA,0,08JUL13:21:10:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,19SEP13:00:00:00,29OCT14:00:00:00,03MAR14:00:00:00,16AUG13:00:00:00,29OCT14:00:00:00,0,0,0,3,,0,1,E-6,0,19586,20025,439,19700,19700,0,19620,-80
0035000001tgtOdAAI,0,08JUL13:22:44:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,31OCT13:00:00:00,15SEP14:00:00:00,,31OCT13:00:00:00,29MAY15:00:00:00,0,0,0,4,,0,1,E-4,0,19662,20237,575,19700,19700,0,19662,-38
0035000001tgwoFAAQ,0,08AUG13:16:40:00,Blue,08JUN13:00:00:00,08AUG13:00:00:00,,08JUL13:00:00:00,19SEP14:00:00:00,,17APR14:00:00:00,19SEP14:00:00:00,0,0,0,,08JUN13:00:00:00,0,0,E-5,1,19830,19985,155,19517,19578,-61,19547,30
0035000001tgx14AAA,0,08AUG13:17:24:00,Blue,08JUN13:00:00:00,08AUG13:00:00:00,,14AUG13:00:00:00,06AUG15:00:00:00,,30DEC13:00:00:00,06AUG15:00:00:00,0,0,0,1,08JUN13:00:00:00,0,0,E-5,1,19722,20306,584,19517,19578,-61,19584,67
0035000001tgxABAAY,0,08AUG13:17:50:00,Blue,08AUG13:00:00:00,08AUG13:00:00:00,29MAY14:00:00:00,08JUL13:00:00:00,15AUG14:00:00:00,,,12MAR14:00:00:00,0,0,0,,08JUN13:00:00:00,0,0,E-7,1,,19794,,19578,19578,0,19547,-31
0035000001tgxTFAAY,0,08AUG13:18:30:00,Blue,,08AUG13:00:00:00,,08AUG13:00:00:00,03FEB15:00:00:00,,09APR13:00:00:00,06FEB15:00:00:00,0,0,0,7,08JUN13:00:00:00,0,0,E-4,1,19457,20125,668,,19578,,19578,
0035000001tgxUmAAI,0,08AUG13:18:36:00,Blue,08JUN13:00:00:00,08AUG13:00:00:00,,08JUN13:00:00:00,31MAR14:00:00:00,,13SEP13:00:00:00,31MAR14:00:00:00,0,0,0,,08JUN13:00:00:00,0,0,E-5,1,19614,19813,199,19517,19578,-61,19517,0
0035000001th513AAA,0,08SEP13:21:31:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,13AUG13:00:00:00,05JUL14:00:00:00,,13AUG13:00:00:00,05DEC14:00:00:00,0,0,0,3,,0,0,E-2,0,19583,20062,479,19700,19700,0,19583,-117
0035000001th5O2AAI,0,08OCT13:00:29:00,Blue,18SEP13:00:00:00,16SEP13:00:00:00,,14OCT13:00:00:00,11JUL13:00:00:00,,14OCT13:00:00:00,14NOV13:00:00:00,0,0,0,3,,0,0,E-5,0,19645,19676,31,19619,19617,2,19645,26
0035000001th5bGAAQ,0,08OCT13:02:02:00,Blue,17SEP13:00:00:00,17SEP13:00:00:00,,20SEP13:00:00:00,31OCT13:00:00:00,,20SEP13:00:00:00,31OCT13:00:00:00,0,0,0,3,,0,0,E-4,0,19621,19662,41,19618,19618,0,19621,3
0035000001th7VtAAI,0,08DEC13:02:36:00,Blue,15AUG13:00:00:00,08DEC13:00:00:00,,10APR13:00:00:00,10JUL13:00:00:00,,10APR13:00:00:00,10NOV13:00:00:00,0,0,0,4,,0,0,E-4,0,19458,19672,214,19585,19700,-115,19458,-127
0035000001th8guAAA,0,08DEC13:13:44:00,Blue,13AUG13:00:00:00,08DEC13:00:00:00,,28AUG13:00:00:00,22JAN14:00:00:00,,28AUG13:00:00:00,22JAN14:00:00:00,0,0,0,4,,0,1,E-5,0,19598,19745,147,19583,19700,-117,19598,15
0035000001th8j0AAA,0,08DEC13:13:51:00,Blue,13AUG13:00:00:00,08DEC13:00:00:00,,30AUG13:00:00:00,10JAN13:00:00:00,,30AUG13:00:00:00,02OCT14:00:00:00,0,0,0,7,,0,0,E-8,0,19600,19998,398,19583,19700,-117,19600,17
0035000001th9DbAAI,0,08DEC13:15:17:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,13AUG13:00:00:00,09SEP13:00:00:00,,13AUG13:00:00:00,02OCT14:00:00:00,0,0,0,,,0,0,E-4,0,19583,19998,415,19700,19700,0,19583,-117
0035000001th9DgAAI,0,08DEC13:15:18:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,13AUG13:00:00:00,13AUG13:00:00:00,23SEP13:00:00:00,,21AUG13:00:00:00,30SEP13:00:00:00,0,0,0,T,,0,0,E-7,1,19591,19631,40,19700,19700,0,19583,-117
0035000001th9ZSAAY,0,08DEC13:16:10:00,Blue,08DEC13:00:00:00,08DEC13:00:00:00,,22AUG13:00:00:00,15OCT13:00:00:00,,22AUG13:00:00:00,24MAR14:00:00:00,0,0,0,2,,0,0,O-3,0,19592,19806,214,19700,19700,0,19592,-108
0035000001thAEIAA2,0,08DEC13:18:11:00,Blue,14AUG13:00:00:00,08DEC13:00:00:00,,22AUG13:00:00:00,14JAN14:00:00:00,,22AUG13:00:00:00,02MAR14:00:00:00,0,0,0,1,,0,0,E-3,0,19592,19784,192,19584,19700,-116,19592,8
0035000001thAFsAAM,0,08DEC13:19:39:00,Blue,13AUG13:00:00:00,08DEC13:00:00:00,,16AUG13:00:00:00,08APR14:00:00:00,,16AUG13:00:00:00,20AUG14:00:00:00,0,0,0,,,0,0,E-6,0,19586,19955,369,19583,19700,-117,19586,3
0035000001thAVvAAM,0,08DEC13:18:48:00,Blue,13AUG13:00:00:00,08DEC13:00:00:00,,14AUG13:00:00:00,15APR15:00:00:00,,14AUG13:00:00:00,29APR15:00:00:00,0,0,0,3,,0,0,E-7,0,19584,20207,623,19583,19700,-117,19584,1
0035000001thAXdAAM,0,08DEC13:18:52:00,Blue,08DEC13:00:00:00,08MAY14:00:00:00,,28AUG13:00:00:00,07OCT15:00:00:00,,28AUG13:00:00:00,07OCT15:00:00:00,0,0,0,,,0,0,E-6,0,19598,20368,770,19700,19851,-151,19598,-102
0035000001thAXrAAM,0,08DEC13:18:53:00,Blue,14AUG13:00:00:00,08DEC13:00:00:00,,28AUG13:00:00:00,11APR13:00:00:00,,28AUG13:00:00:00,14NOV13:00:00:00,0,0,0,4,,0,0,E-5,0,19598,19676,78,19584,19700,-116,19598,14
0035000001thAriAAE,0,08DEC13:20:03:00,Blue,13AUG13:00:00:00,08DEC13:00:00:00,,19AUG13:00:00:00,01JAN14:00:00:00,,19AUG13:00:00:00,19MAY14:00:00:00,0,0,0,,,0,0,E-3,0,19589,19862,273,19583,19700,-117,19589,6
0035000001thBEvAAM,0,08DEC13:20:53:00,Blue,13AUG13:00:00:00,08DEC13:00:00:00,,20AUG13:00:00:00,22AUG13:00:00:00,,20AUG13:00:00:00,29AUG13:00:00:00,0,0,0,2,,0,1,E-8,0,19590,19599,9,19583,19700,-117,19590,7
0035000001thBpTAAU,0,13AUG13:00:22:00,Blue,21AUG13:00:00:00,13AUG13:00:00:00,,26AUG13:00:00:00,21OCT13:00:00:00,,26AUG13:00:00:00,10NOV13:00:00:00,0,0,0,3,,0,1,O-4,0,19596,19672,76,19591,19583,8,19596,5
0035000001thBv1AAE,0,13AUG13:01:13:00,Blue,13AUG13:00:00:00,13AUG13:00:00:00,,30AUG13:00:00:00,27SEP14:00:00:00,,30AUG13:00:00:00,02OCT15:00:00:00,0,0,0,2,,0,0,E-3,0,19600,20363,763,19583,19583,0,19600,17
0035000001thC5dAAE,0,13AUG13:02:08:00,Blue,14AUG13:00:00:00,13AUG13:00:00:00,,15AUG13:00:00:00,13JAN14:00:00:00,,15AUG13:00:00:00,05DEC14:00:00:00,0,0,0,4,,0,0,E-4,0,19585,20062,477,19584,19583,1,19585,1
0035000001thCAcAAM,0,13AUG13:03:35:00,Blue,14AUG13:00:00:00,13AUG13:00:00:00,,21JAN14:00:00:00,27JUN14:00:00:00,25OCT13:00:00:00,23JAN14:00:00:00,08JUN14:00:00:00,0,0,0,4,,0,0,E-3,0,19746,19882,136,19584,19583,1,19744,160
0035000001thCCnAAM,0,13AUG13:04:11:00,Blue,14AUG13:00:00:00,13AUG13:00:00:00,,20AUG13:00:00:00,06AUG15:00:00:00,,20AUG13:00:00:00,08NOV15:00:00:00,0,0,0,2,,0,0,E-4,0,19590,20400,810,19584,19583,1,19590,6
0035000001thCEAAA2,0,13AUG13:04:50:00,Blue,13AUG13:00:00:00,13AUG13:00:00:00,,16AUG13:00:00:00,24AUG15:00:00:00,,16AUG13:00:00:00,24AUG15:00:00:00,0,0,0,3,,0,1,O-3,0,19586,20324,738,19583,19583,0,19586,3
0035000001thCP0AAM,0,13AUG13:06:59:00,Blue,13AUG13:00:00:00,13AUG13:00:00:00,,19AUG13:00:00:00,14APR14:00:00:00,,20AUG13:00:00:00,19SEP14:00:00:00,0,0,0,3,,0,1,E-5,0,19590,19985,395,19583,19583,0,19589,6
0035000001thCyYAAU,0,13AUG13:10:50:00,Blue,13AUG13:00:00:00,13AUG13:00:00:00,,30AUG13:00:00:00,10JUN14:00:00:00,,30AUG13:00:00:00,19MAR15:00:00:00,0,0,0,O,,0,0,E-8,0,19600,20166,566,19583,19583,0,19600,17
0035000001thDH6AAM,0,13AUG13:13:05:00,Blue,13AUG13:00:00:00,13AUG13:00:00:00,,19NOV13:00:00:00,02JUL14:00:00:00,,19NOV13:00:00:00,17FEB14:00:00:00,0,0,0,3,,0,0,E-5,0,19681,19771,90,19583,19583,0,19681,98
0035000001thDLDAA2,0,13AUG13:13:25:00,Blue,13AUG13:00:00:00,13AUG13:00:00:00,,21AUG13:00:00:00,31OCT14:00:00:00,,21AUG13:00:00:00,29MAY15:00:00:00,0,0,0,3,,0,0,E-5,0,19591,20237,646,19583,19583,0,19591,8
0035000001thDe0AAE,0,13AUG13:14:25:00,Blue,,14AUG13:00:00:00,,20AUG13:00:00:00,24MAY14:00:00:00,,,16JUN14:00:00:00,0,0,0,2,13AUG13:00:00:00,0,0,E-5,1,,19890,,,19584,,19590,
0035000001thDfJAAU,0,13AUG13:14:33:00,Blue,,14AUG13:00:00:00,,20AUG13:00:00:00,04FEB15:00:00:00,,12OCT14:00:00:00,04FEB15:00:00:00,0,0,0,,13AUG13:00:00:00,0,0,E-8,1,20008,20123,115,,19584,,19590,
0035000001thDlVAAU,0,13AUG13:14:46:00,Blue,,14AUG13:00:00:00,,20AUG13:00:00:00,17AUG15:00:00:00,,,17AUG15:00:00:00,1,1,0,,13AUG13:00:00:00,1,0,E-7,1,,20317,,,19584,,19590,
0035000001thDlqAAE,0,13AUG13:15:00:00,Blue,,14AUG13:00:00:00,28APR14:00:00:00,21AUG13:00:00:00,05JUL15:00:00:00,,,05JUL15:00:00:00,1,1,0,,13AUG13:00:00:00,0,0,O-3,1,,20274,,,19584,,19591,
0035000001thDsRAAU,0,13AUG13:15:06:00,Blue,,14AUG13:00:00:00,,20AUG13:00:00:00,12MAR14:00:00:00,,,12MAR14:00:00:00,0,0,0,,13AUG13:00:00:00,0,0,E-6,1,,19794,,,19584,,19590,
0035000001thDuwAAE,0,13AUG13:15:11:00,Blue,,14AUG13:00:00:00,,16AUG13:00:00:00,11NOV13:00:00:00,,,29JUL14:00:00:00,0,0,0,,13AUG13:00:00:00,0,0,E-6,1,,19933,,,19584,,19586,
0035000001thDwnAAE,0,13AUG13:15:15:00,Blue,,14AUG13:00:00:00,,,06SEP14:00:00:00,,,09NOV14:00:00:00,0,0,0,,13AUG13:00:00:00,0,0,E-5,1,,20036,,,19584,,,
0035000001thE0pAAE,0,13AUG13:15:25:00,Blue,09APR13:00:00:00,14AUG13:00:00:00,,19AUG13:00:00:00,11JAN13:00:00:00,,,14NOV13:00:00:00,0,0,0,,13AUG13:00:00:00,1,0,E-6,1,,19676,,19457,19584,-127,19589,132
0035000001thE2qAAE,0,13AUG13:15:31:00,Blue,,14AUG13:00:00:00,,20AUG13:00:00:00,19MAR14:00:00:00,,,24MAR14:00:00:00,0,0,0,,13AUG13:00:00:00,0,0,E-6,1,,19806,,,19584,,19590,
0035000001thE5LAAU,0,13AUG13:15:39:00,Blue,,14AUG13:00:00:00,,19AUG13:00:00:00,21AUG13:00:00:00,,,22AUG13:00:00:00,0,0,0,,13AUG13:00:00:00,1,0,E-7,1,,19592,,,19584,,19589,
0035000001thLuMAAU,0,14AUG13:22:28:00,Blue,20AUG13:00:00:00,19AUG13:00:00:00,,27NOV13:00:00:00,27JAN14:00:00:00,,27NOV13:00:00:00,02OCT14:00:00:00,0,0,0,8,,0,0,E-6,0,19689,19998,309,19590,19589,1,19689,99
0035000001thMHfAAM,0,15AUG13:00:31:00,Blue,19AUG13:00:00:00,19AUG13:00:00:00,,28AUG13:00:00:00,16OCT14:00:00:00,,28AUG13:00:00:00,16OCT14:00:00:00,0,0,0,,,0,0,E-7,0,19598,20012,414,19589,19589,0,19598,9
0035000001thMKZAA2,0,15AUG13:00:57:00,Blue,13AUG13:00:00:00,16SEP13:00:00:00,,16AUG13:00:00:00,09FEB13:00:00:00,,16AUG13:00:00:00,09FEB13:00:00:00,0,0,0,2,,0,1,Spo,0,19586,19398,-188,19583,19617,-34,19586,3
